"","ID.type","TR.Activin","TR.Bmp4ri","TR.Fgf4","TR.Fgfri","TR.Gsk3i","TR.Igfri","TR.Jaki","TR.Meki","TR.Pi3ki","TR.NoLif","DA.ALL","DV.Gsk3","DV.Mek","DV.mTor","DV.Akt","DV.Erk","DV.Stat3","DV.Smad2"
"80","t","1","0","0","0","0","0","0","0","1","0","0","0.4312210"," 1.7221828","0.5919176",NA,"0.91542141","1.2546583","3.4646042"
"81","t","0","1","0","0","0","0","0","0","0","0","0","0.7372488"," 0.8291991","0.9627575",NA,"0.19266792","1.2400158","0.9435028"
"82","t","0","1","0","1","0","0","0","0","0","0","0","0.7859351"," 0.4145996","0.8629160",NA,"0.13878093","0.7274149","0.6474045"
"83","t","0","1","0","0","1","0","0","0","0","0","0","0.3964451"," 1.3841247","1.3906498",NA,"2.95654499","0.7582704","0.7883475"
"84","t","0","1","0","0","0","1","0","0","0","0","0","0.7581144"," 0.9567682","0.8771791",NA,"1.06611503","0.8657373","1.0363019"
"85","t","0","1","0","0","0","0","0","1","0","0","0","1.1615147","12.0489015","0.9342314",NA,"0.14631530","0.6258696","0.5616159"
"86","t","0","1","0","0","0","0","0","0","1","0","0","0.4520866"," 0.9631467","0.6347068",NA,"1.28199296","0.8829220","0.7269051"
"87","t","0","0","1","0","0","0","0","0","0","0","0","0.7442040"," 1.5372077","0.8914422",NA,"2.63729082","1.1496701","1.1036452"
"88","t","0","1","1","0","0","0","0","0","0","0","0","0.7094281"," 1.0205528","0.9199683",NA,"1.13992848","0.9841531","0.7977274"
"89","t","0","0","1","1","0","0","0","0","0","0","0","0.7998454"," 0.5485471","0.8771791",NA,"0.26160787","0.8841640","0.8712695"
"90","t","0","0","1","0","1","0","0","0","0","0","0","0.4034003"," 1.8944011","1.5618067",NA,"2.47513425","0.7151142","0.9835221"
"91","t","0","0","1","0","0","1","0","0","0","0","0","0.7024730"," 1.2119064","0.6988906",NA,"2.46414490","1.0093930","1.1579385"
"92","t","0","0","1","0","0","0","1","0","0","0","0","0.4590417"," 1.2437987","0.7060222",NA,"1.55303572","0.1823208","0.9459472"
"93","t","0","0","1","0","0","0","0","1","0","0","0","0.9528594","31.4075124","1.5832013",NA,"0.39749316","1.1300753","0.8577082"
"94","t","0","0","1","0","0","0","0","0","1","0","0","0.4659969"," 1.6073707","0.6774960",NA,"2.23686107","0.8409748","1.1787524"
"95","t","0","0","0","1","0","0","0","0","0","0","0","0.6259660"," 0.4401134","0.8272583",NA,"0.16172439","0.8743786","0.9234120"
"96","t","0","0","0","1","0","1","0","0","0","0","0","0.8972179"," 0.6824947","0.6489699",NA,"0.39958055","0.9214460","0.9502526"
"97","t","0","0","0","1","0","0","0","0","1","0","0","0.3616692"," 0.6059532","0.4920761",NA,"0.39307924","0.8137096","1.1096514"
"98","t","0","0","0","0","1","0","0","0","0","0","0","0.6190108"," 0.8866052","0.9057052",NA,"1.07210763","0.8228599","1.3372225"
"99","t","0","0","0","1","1","0","0","0","0","0","0","0.6259660"," 0.5421687","0.7274168",NA,"0.13267832","0.7790163","0.8812513"
"100","t","0","0","0","0","1","1","0","0","0","0","0","0.6537867"," 0.9822821","0.8415214",NA,"0.83019224","0.6694132","1.0551009"
"101","t","0","0","0","0","1","0","0","1","0","0","0","0.8763524","17.1580439","0.7916006",NA,"0.18953843","0.8897056","0.9881152"
"102","t","0","0","0","0","1","0","0","0","1","0","0","0.4451314"," 1.1353650","0.6703645",NA,"1.41439076","0.6478940","0.9483069"
"103","t","0","0","0","0","0","1","0","0","0","0","0","0.6816074"," 0.8993622","0.6561014",NA,"0.73475428","0.8107541","0.9634851"
"104","t","0","0","0","0","0","0","1","0","0","0","0","0.4103555"," 0.8419561","0.6846276",NA,"0.47814444","0.3947861","0.7282503"
"105","t","0","1","0","0","0","0","1","0","0","0","0","0.6676971"," 0.8483345","0.8629160",NA,"1.37746228","0.2300741","0.6699023"
"106","t","0","0","0","1","0","0","1","0","0","0","0","0.4520866"," 0.4592488","0.6347068",NA,"0.05980112","0.2289874","0.9041326"
"107","t","0","0","0","0","1","0","1","0","0","0","0","0.6746522"," 0.9950390","0.8985737",NA,"0.97097610","0.2834252","1.2716129"
"108","t","0","0","0","0","0","1","1","0","0","0","0","0.5633694"," 1.0014174","0.6917591",NA,"0.85989419","0.1658432","0.6553457"
"109","t","0","0","0","0","0","0","1","1","0","0","0","0.6120556"," 9.4783841","0.6204437",NA,"0.14402658","0.1915621","0.9097650"
"110","t","0","0","0","0","0","0","1","0","1","0","0","0.4034003"," 0.9886605","0.9841521",NA,"1.00045150","0.1231505","0.6924615"
"111","t","0","0","0","0","0","0","0","1","0","0","0","0.9041731"," 9.7973069","0.9270998",NA,"0.15847699","1.1703198","0.9702123"
"112","t","0","0","0","0","0","1","0","1","0","0","0","1.0015456","13.0375620","0.6347068",NA,"0.23954285","1.0055530","1.3113984"
"113","t","0","0","0","0","0","0","0","1","1","0","0","0.3755796","16.2395464","0.4564184",NA,"0.43191614","1.0631304","1.2413620"
"114","t","0","0","0","0","0","0","0","0","0","1","0","1.0293663"," 0.7462792","1.0340729",NA,"0.25702096","0.3369582","1.3250050"
"115","t","1","0","0","0","0","0","0","0","0","1","0","1.2102009"," 1.5308292","0.8415214",NA,"4.13154700","0.4061996","1.9782343"
"116","t","0","1","0","0","0","0","0","0","0","1","0","0.8902628"," 0.7080085","0.9841521",NA,"0.13199313","0.3522961","0.5147467"
"117","t","0","0","1","0","0","0","0","0","0","1","0","1.1058733"," 1.4670446","1.0055468",NA,"3.22721308","0.3569555","1.1221396"
"118","t","0","0","0","1","0","0","0","0","0","1","0","0.7372488"," 0.4082211","0.8129952",NA,"0.06356878","0.3752926","1.1817614"
"119","t","0","0","0","0","1","0","0","0","0","1","0","0.5494590"," 0.7399008","0.7630745",NA,"0.41140043","0.3272259","0.8325170"
"120","t","0","0","0","0","0","1","0","0","0","1","0","0.6537867"," 0.8355776","0.6204437",NA,"0.38193473","0.3661142","1.0120277"
"121","t","0","0","0","0","0","0","1","0","0","1","0","0.5285935"," 0.9759036","1.2908082",NA,"0.27686605","0.2600696","0.6007198"
"122","t","0","0","0","0","0","0","0","1","0","1","0","1.0641422","12.8717222","1.0768621",NA,"0.04168685","0.5980697","1.0679285"
"123","t","0","0","0","0","0","0","0","0","1","1","0","0.3477589"," 0.9121191","0.8129952",NA,"0.34409132","0.2567538","0.8573421"
"124","t","0","0","0","0","0","0","0","0","1","0","0","0.3547141"," 1.2310418","0.5277338",NA,"1.05364097","1.2676739","0.6748934"
"125","c","0","0","0","0","0","0","0","0","0","0","0","0.99097222","0.9189189","1.0477569","1.0217391","1.56631606","0.8532125","0.8023775"
"126","c","0","0","0","0","0","0","0","0","0","0","0","1.00902778","1.0810811","0.9522431","0.9782609","1.43365833","0.7828878","0.6894977"
"127","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"1.19626091","0.9373328","0.7916346"
"128","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0.58841826","0.9912028","0.8369786"
"129","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"1.06099276","1.0146233","0.8853939"
"130","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"1.26746213","1.0275047","0.8259533"
"131","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0.68982938","1.2187169","1.0401390"
"132","t","1","0","0","0","0","0","0","0","0","0","0","0.73680556","0.8918919","1.0824891","1.0000000","0.59313306","1.1584520","2.9296693"
"133","t","1","1","0","0","0","0","0","0","0","0","0","0.61041667","0.8288288","1.1230101","1.0000000","0.25824935","0.8141453","1.6197942"
"134","t","1","0","1","0","0","0","0","0","0","0","0","0.75069444","1.1081081","0.9290883","1.1956522","2.60200929","0.9202395","1.9613170"
"135","t","1","0","0","1","0","0","0","0","0","0","0","0.41597222","0.7027027","0.7409551","1.0869565","0.27250374","0.9937754","2.7708162"
"136","t","1","0","0","0","1","0","0","0","0","0","0","0.47430556","0.9909910","1.1635311","0.9347826","0.67979315","0.9492920","3.3734212"
"137","t","1","0","0","0","0","1","0","0","0","0","0","0.34236111","0.8108108","0.5441389","1.0869565","0.44119641","1.0774983","2.7970767"
"138","t","1","0","0","0","0","0","1","0","0","0","0","0.36319444","0.8738739","0.8683068","0.8913043","0.24731748","0.3609128","2.6612330"
"139","t","1","0","0","0","0","0","0","1","0","0","0","0.54861111","2.3153153","0.8133140","1.2391304","0.05529302","0.6411834","2.0749839"
"140","t","1","0","0","0","0","0","0","0","1","0","0","0.08055556","0.5315315","0.1794501","0.6956522",NA,NA,NA
"141","t","0","1","0","0","0","0","0","0","0","0","0","0.94513889","0.9009009","1.0506512","0.9782609","0.42838772","0.7657700","1.2445373"
"142","t","0","1","0","1","0","0","0","0","0","0","0","0.58541667","0.6846847","0.9232996","1.0869565","0.16361648","1.1923112","0.6956256"
"143","t","0","1","0","0","1","0","0","0","0","0","0","0.59861111","0.9459459","0.8104197","1.1739130","0.79437634","0.4273087","0.7547979"
"144","t","0","1","0","0","0","1","0","0","0","0","0","0.73055556","0.9279279","0.8017366","0.9347826",NA,NA,NA
"145","t","0","1","0","0","0","0","0","1","0","0","0","0.75694444","3.4414414","1.0332851","1.1956522","0.11891718","0.9917027","0.8140208"
"146","t","0","1","0","0","0","0","0","0","1","0","0","0.20555556","0.8018018","0.4573082","0.9565217","0.72366487","0.9274900","0.7702159"
"147","t","0","0","1","0","0","0","0","0","0","0","0","0.75694444","1.0720721","0.9985528","0.9565217","1.81069138","0.7320331","1.2210749"
"148","t","0","1","1","0","0","0","0","0","0","0","0","0.65416667","0.9639640","0.9927641","0.9782609","3.22460784","2.3666116","1.0956745"
"149","t","0","0","1","1","0","0","0","0","0","0","0","0.68888889","0.7477477","0.8798842","0.9130435","0.39131693","1.3792909","0.8220474"
"150","t","0","0","1","0","1","0","0","0","0","0","0","0.41736111","1.0990991","0.9030391","1.0000000",NA,NA,NA
"151","t","0","0","1","0","0","1","0","0","0","0","0","0.74097222","1.1261261","0.7235890","0.8913043","1.42677570","1.1595475","0.5506672"
"152","t","0","0","1","0","0","0","1","0","0","0","0","0.35555556","1.1081081","0.7235890","1.0000000","1.06332042","0.3047965","0.7142034"
"153","t","0","0","1","0","0","0","0","1","0","0","0","0.80555556","7.1531532","1.0564399","1.0869565",NA,NA,NA
"154","t","0","0","1","0","0","0","0","0","1","0","0","0.26180556","1.4144144","0.5875543","1.0652174","2.75979642","1.9154514","0.7650811"
"155","t","0","0","0","1","0","0","0","0","0","0","0","0.55069444","0.6756757","0.7872648","1.0652174","0.20957724","1.2222582","0.9185781"
"156","t","0","0","0","1","0","1","0","0","0","0","0","0.47013889","0.7387387","0.6541245","1.0217391","0.16913296","1.0725903","0.5215889"
"157","t","0","0","0","1","0","0","0","0","1","0","0","0.22638889","0.8558559","0.5643994","1.0000000","0.40838836","0.8267386","0.7924550"
"158","t","0","0","0","0","1","0","0","0","0","0","0","0.44513889","0.8378378","0.8740955","0.8478261",NA,NA,NA
"159","t","0","0","0","1","1","0","0","0","0","0","0","0.35277778","0.7207207","0.7756874","1.0869565","0.21175909","0.7371323","0.7906651"
"160","t","0","0","0","0","1","1","0","0","0","0","0","0.48958333","1.0180180","0.6888567","0.9347826","0.38585187","0.5674245","0.6492491"
"161","t","0","0","0","0","1","0","0","1","0","0","0","0.52430556","3.2882883","0.8769899","1.2391304","0.10691582","0.7642568","0.8854697"
"162","t","0","0","0","0","1","0","0","0","1","0","0","0.19236111","1.0270270","0.5209841","1.0434783",NA,NA,NA
"163","t","0","0","0","0","0","1","0","0","0","0","0","0.60486111","0.8288288","0.6714906","1.0217391","0.54307186","1.2439988","0.9249374"
"164","t","0","0","0","0","0","0","1","0","0","0","0","0.40416667","0.9549550","0.7235890","0.9347826",NA,NA,NA
"165","t","0","1","0","0","0","0","1","0","0","0","0","0.28750000","0.8468468","0.5817656","1.0869565","0.46457192","0.2973184","0.3675461"
"166","t","0","0","0","1","0","0","1","0","0","0","0","0.30208333","0.7027027","0.6599132","0.9782609","0.09209233","0.2080194","0.5086470"
"167","t","0","0","0","0","1","0","1","0","0","0","0","0.27083333","0.8738739","0.5672938","1.0217391","1.12000084","0.2239223","0.9332611"
"168","t","0","0","0","0","0","1","1","0","0","0","0","0.44861111","1.1981982","0.6136035","0.9347826","0.80449742","0.3074242","0.4646073"
"169","t","0","0","0","0","0","0","1","1","0","0","0","0.45277778","2.6936937","0.8017366","1.1521739",NA,NA,NA
"170","t","0","0","0","0","0","0","1","0","1","0","0","0.17430556","0.8378378","0.4920405","1.0000000","0.64293179","0.3177385","0.5581292"
"171","t","0","0","0","0","0","0","0","1","0","0","0","0.55277778","2.0630631","0.8104197","1.0652174","0.28599522","0.8143701","0.9672867"
"172","t","0","0","0","0","0","1","0","1","0","0","0","0.35555556","2.0000000","0.6049204","1.1086957",NA,NA,NA
"173","t","0","0","0","0","0","0","0","1","1","0","0","0.18333333","2.1171171","0.4573082","1.0000000","0.31458994","0.7543581","1.0759891"
"174","t","0","0","0","0","0","0","0","0","0","1","0","0.74722222","0.8288288","0.9638205","1.0000000",NA,NA,NA
"175","t","1","0","0","0","0","0","0","0","0","1","0","1.04791667","0.7567568","1.0361795","1.1304348","3.31541983","0.8929267","2.9382616"
"176","t","0","1","0","0","0","0","0","0","0","1","0","0.58750000","0.8108108","1.0419682","1.1086957","0.50728378","0.2277844","1.0647623"
"177","t","0","0","1","0","0","0","0","0","0","1","0","0.62083333","1.0180180","0.8596237","1.2826087","1.49968179","0.2841356","0.9990273"
"178","t","0","0","0","1","0","0","0","0","0","1","0","0.43333333","0.7927928","0.7322721","1.1521739","0.05087223","0.5148348","1.0958860"
"179","t","0","0","0","0","1","0","0","0","0","1","0","0.41666667","0.8738739","0.8712012","1.1086957","0.87496131","0.2440955","0.9766507"
"180","t","0","0","0","0","0","1","0","0","0","1","0","0.47083333","0.7927928","0.6570188","1.1304348","0.81903524","0.3388702","0.8279588"
"181","t","0","0","0","0","0","0","1","0","0","1","0","0.33611111","0.8108108","0.7351664","0.9782609","0.18254419","0.1640387","0.6760635"
"182","t","0","0","0","0","0","0","0","1","0","1","0","0.43472222","1.5945946","0.7033285","1.1521739","0.08367278","0.4579578","0.8808359"
"183","t","0","0","0","0","0","0","0","0","1","1","0","0.15763889","0.7027027","0.4920405","1.0000000","0.25586549","0.3448938","0.9000719"
"184","t","0","0","0","0","0","0","0","0","1","0","0","0.16180556","0.7297297","0.5036179","0.9565217","0.44950602","1.0734324","0.9035276"
