"","ID.type","TR.Activin","TR.Bmp4ri","TR.Fgf4","TR.Fgfri","TR.Gsk3i","TR.Igfri","TR.Jaki","TR.Meki","TR.Pi3ki","TR.NoLif","DA.ALL","DV.Gsk3","DV.Mek","DV.mTor","DV.Akt","DV.Erk","DV.Stat3","DV.Smad2"
"83","t","0","1","0","0","1","0","0","0","0","0","0","0.8104478","1.1783139","0.9900688","0.6026950","1.299590203","0.9045184","0.9041406"
"84","t","0","1","0","0","0","1","0","0","0","0","0","0.6805970","0.8559069","0.8113063","0.2682728","0.557260274","0.9685731","0.5608510"
"85","t","0","1","0","0","0","0","0","1","0","0","0","1.1283582","1.3455734","1.1069519","0.7827685","0.003291601","0.7958646","1.3666881"
"86","t","0","1","0","0","0","0","0","0","1","0","0","0.4208955","1.1725464","0.6256684","0.1359739","0.780593933","0.8967573","0.6069737"
"87","t","0","0","1","0","0","0","0","0","0","0","0","0.9716418","1.1579833","1.2100840","0.5806452","0.557713666","0.9640027","0.9431797"
"88","t","0","1","1","0","0","0","0","0","0","0","0","0.8865672","1.0687302","1.1619557","0.4520212","0.562675230","0.9642728","0.5208643"
"89","t","0","0","1","1","0","0","0","0","0","0","0","0.7611940","0.3698452","0.9006875","0.4262964","0.107776472","0.9062069","0.8960284"
"90","t","0","0","1","0","1","0","0","0","0","0","0","0.6492537","1.0071614","1.0450726","0.2425480","1.138390558","0.9493495","0.8880210"
"91","t","0","0","1","0","0","1","0","0","0","0","0","0.8417910","1.0297991","0.8319328","0.3638220","0.660964014","1.2762791","0.8810223"
"92","t","0","0","1","0","0","0","1","0","0","0","0","0.6537313","1.0791118","0.9900688","0.3601470","0.585782953","0.3003720","0.8700536"
"93","t","0","0","1","0","0","0","0","1","0","0","0","1.0835821","1.2481015","1.1000764","0.7129441","0.002249297","0.8790618","1.0159210"
"94","t","0","0","1","0","0","0","0","0","1","0","0","0.5238806","1.1385177","0.6462949","0.1653736","0.780753979","1.1074657","0.8719396"
"95","t","0","0","0","1","0","0","0","0","0","0","0","0.8731343","0.3027973","1.1825821","0.3160474","0.093652865","1.0257529","1.1828318"
"96","t","0","0","0","1","0","1","0","0","0","0","0","0.8507463","0.3819571","0.8044309","0.4483463","0.293343289","1.2069053","0.6289995"
"97","t","0","0","0","1","0","0","0","0","1","0","0","0.4253731","0.6319812","0.6462949","0.1249490","0.360262197","1.0289303","0.6824955"
"98","t","0","0","0","0","1","0","0","0","0","0","0","0.5641791","0.9520811","0.9831933","0.1910984","0.591275610","1.0042338","0.8826603"
"99","t","0","0","0","1","1","0","0","0","0","0","0","0.6626866","0.3428819","1.0175707","0.2498979","0.112301602","1.1360297","0.4936475"
"100","t","0","0","0","0","1","1","0","0","0","0","0","0.5149254","1.0336922","0.6875477","0.1837485","0.880111176","0.9900450","0.9159075"
"101","t","0","0","0","0","1","0","0","1","0","0","0","0.8328358","1.2462270","1.1344538","0.4152715","0.003423184","0.8829755","0.7133845"
"102","t","0","0","0","0","1","0","0","0","1","0","0","0.3492537","1.0407575","0.6325439","0.1249490","1.112019986","0.8325349","1.0397384"
"103","t","0","0","0","0","0","1","0","0","0","0","0","0.6805970","0.5960781","0.7494270","0.2094733","0.385845612","0.9932104","0.7740444"
"104","t","0","0","0","0","0","0","1","0","0","0","0","0.7164179","1.0067288","1.0381971","0.2425480","0.382396183","0.2455963","0.9209460"
"105","t","0","1","0","0","0","0","1","0","0","0","0","0.8238806","0.9879842","0.9075630","0.4409963","0.795496988","0.2209612","0.6384476"
"106","t","0","0","0","1","0","0","1","0","0","0","0","0.6805970","0.3038066","0.9488159","0.3785218","0.091377349","0.3519813","0.6471674"
"107","t","0","0","0","0","1","0","1","0","0","0","0","0.6089552","1.2694415","1.0313216","0.3050225","0.809151419","0.2194176","0.9622524"
"108","t","0","0","0","0","0","1","1","0","0","0","0","0.5104478","1.0179756","0.6669213","0.2315231","0.727977868","0.2633618","1.0246188"
"109","t","0","0","0","0","0","0","1","1","0","0","0","1.1149254","1.3661924","1.2582124","1.0951409","0.011167488","0.2526100","0.8858658"
"110","t","0","0","0","0","0","0","1","0","1","0","0","0.2955224","1.0533019","0.5294118","0.1322989","1.390953852","0.3092666","1.2769185"
"111","t","0","0","0","0","0","0","0","1","0","0","0","1.0119403","1.3754206","1.1207028","0.3895468","0.011323369","1.0553628","0.9114678"
"112","t","0","0","0","0","0","1","0","1","0","0","0","0.9805970","1.2287802","0.8938121","0.7239690","0.008506458","0.9081944","1.4138318"
"113","t","0","0","0","0","0","0","0","1","1","0","0","0.4656716","1.4691435","0.5500382","0.1580237","0.014350108","0.8466407","1.1372345"
"114","t","0","0","0","0","0","0","0","0","0","1","0","0.9850746","0.9724118","1.0794500","0.4997958","0.472499663","0.4238854","1.1001334"
"115","t","1","0","0","0","0","0","0","0","0","1","0","1.1507463","1.1336153","0.9694423","2.0396080","0.801633936","0.3220569","1.0638977"
"116","t","0","1","0","0","0","0","0","0","0","1","0","0.8865672","1.0736326","1.0932009","0.4079216","0.803460725","0.4433398","0.6794439"
"117","t","0","0","1","0","0","0","0","0","0","1","0","1.0656716","1.1493319","0.9281895","1.4589628","1.127147877","0.2968984","1.0117566"
"118","t","0","0","0","1","0","0","0","0","0","1","0","0.7701493","0.1456311","0.9556914","0.2425480","0.081089637","0.5081683","1.0089489"
"119","t","0","0","0","0","1","0","0","0","0","1","0","0.6134328","0.9698164","0.9831933","0.2351980","0.686210944","0.5549434","0.6905769"
"120","t","0","0","0","0","0","1","0","0","0","1","0","0.8014925","0.8459579","0.8663102","0.3527971","0.732323306","0.6205257","0.7917230"
"121","t","0","0","0","0","0","0","1","0","0","1","0","0.6716418","1.1154475","0.9419404","0.3307472","0.794416269","0.4327115","0.7330871"
"122","t","0","0","0","0","0","0","0","1","0","1","0","1.1910448","1.1640392","1.1000764","0.3748469","0.023377472","0.3320424","0.7158194"
"123","t","0","0","0","0","0","0","0","0","1","1","0","0.4343284","1.0802653","0.6737968","0.1322989","0.700119927","0.5087793","0.8256033"
"124","t","0","0","0","0","0","0","0","0","1","0","0","0.3716418","1.0359992","0.5981665","0.1286239","0.598561955","1.0738035","0.8717949"
"125","c","0","0","0","0","0","0","0","0","0","0","0","0.9357201","1.0041469","1.0472517",NA,"0.893267269","0.6731378","0.9166593"
"126","c","0","0","0","0","0","0","0","0","0","0","0","1.0642799","0.9958531","0.9527483",NA,"0.933658377","1.0851910","1.1928042"
"127","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"1.371914820","1.1262770","1.2054084"
"128","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"1.096823338","1.1177769","1.4309625"
"129","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0.941997061","1.0429472","1.0302486"
"130","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"1.071589494","0.9043777","0.8935599"
"131","c","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0.889646790","1.1353925","0.9395424"
"132","t","1","0","0","0","0","0","0","0","0","0","0","0.8494711","1.1877962","1.1591128",NA,"0.581761122","0.7506631","1.4419220"
"133","t","1","1","0","0","0","0","0","0","0","0","0","1.1158123","1.2600711","1.2266152",NA,"0.405774171","0.8608512","1.0925660"
"134","t","1","0","1","0","0","0","0","0","0","0","0","1.4635205","2.1836493","0.8331726",NA,"1.885357424","0.7926746","2.0012210"
"135","t","1","0","0","1","0","0","0","0","0","0","0","0.5988609","0.2973934","0.9180328",NA,"0.093263812","0.7674645","1.4390887"
"136","t","1","0","0","0","1","0","0","0","0","0","0","0.3553024","0.9164692","0.9315333",NA,"0.262937439","0.8266458","1.5396040"
"137","t","1","0","0","0","0","1","0","0","0","0","0","0.5820450","0.8892180","0.8138862",NA,"0.530535407","1.2548062","2.1455528"
"138","t","1","0","0","0","0","0","1","0","0","0","0","0.4610795","0.9218009","0.8678881",NA,"0.316764278","0.3170085","1.8507834"
"139","t","1","0","0","0","0","0","0","1","0","0","0","0.5006781","1.3554502","0.9026037",NA,"0.004096831","0.8244592","1.3524786"
"140","t","1","0","0","0","0","0","0","0","1","0","0","0.2549498","1.0319905","0.5303761",NA,"0.756571736","1.0526047","1.8730525"
"141","t","0","1","0","0","0","0","0","0","0","0","0","0.8087876","1.0438389","1.0028930",NA,"0.360974914","0.9347934","0.9164752"
"142","t","0","1","0","1","0","0","0","0","0","0","0","0.9156496","0.4437204","0.9932498",NA,"0.167183847","0.9221494","0.9714860"
"143","t","0","1","0","0","1","0","0","0","0","0","0","0.9422295","1.8732227","1.0086789",NA,"1.311929629","0.7380454","0.7697087"
"144","t","0","1","0","0","0","1","0","0","0","0","0","0.8885273","1.1771327","0.8235294",NA,"0.910333153","0.8366853","0.7803976"
"145","t","0","1","0","0","0","0","0","1","0","0","0","0.7247084","1.2825829","0.8659595",NA,"0.008859243","1.0150505","1.1746152"
"146","t","0","1","0","0","0","0","0","0","1","0","0","0.3753729","1.4129147","0.5535198",NA,"1.052489537","0.6434274","0.6524420"
"147","t","0","0","1","0","0","0","0","0","0","0","0","0.9438568","0.8992891","1.0916104",NA,"0.505374871","0.8233720","1.2652333"
"148","t","0","1","1","0","0","0","0","0","0","0","0","0.9845403","1.2713270","1.0742527",NA,"0.554116837","0.8041435","0.5346163"
"149","t","0","0","1","1","0","0","0","0","0","0","0","0.7615948","0.1789100","0.9026037",NA,"0.074039718","0.9705310","0.6472320"
"150","t","0","0","1","0","1","0","0","0","0","0","0","0.3498779","0.9158768","0.9411765",NA,"0.826693070","0.8476822","0.9133654"
"151","t","0","0","1","0","0","1","0","0","0","0","0","0.4458910","0.5367299","0.6268081",NA,"0.597180740","1.0195108","1.2766461"
"152","t","0","0","1","0","0","0","1","0","0","0","0","0.7756984","1.1018957","0.8794600",NA,NA,NA,NA
"153","t","0","0","1","0","0","0","0","1","0","0","0","0.7854624","1.2197867","0.9701061",NA,"0.010252734","1.0674306","0.8315178"
"154","t","0","0","1","0","0","0","0","0","1","0","0","0.2462707","1.1208531","0.4648023",NA,"0.535897782","0.4473809","0.6573383"
"155","t","0","0","0","1","0","0","0","0","0","0","0","0.7393545","0.3234597","1.0858245",NA,"0.110870389","1.2952402","1.4453031"
"156","t","0","0","0","1","0","1","0","0","0","0","0","0.4285327","0.2689573","0.5400193",NA,"0.169109422","0.5143681","0.7071746"
"157","t","0","0","0","1","0","0","0","0","1","0","0","0.3303499","0.3886256","0.5168756",NA,"0.162349024","0.3610517","0.9454210"
"158","t","0","0","0","0","1","0","0","0","0","0","0","0.4220233","0.9970379","1.0781099",NA,"0.383764193","1.0920531","1.0602497"
"159","t","0","0","0","1","1","0","0","0","0","0","0","0.5728234","0.4093602","0.9199614",NA,"0.125210725","0.7403743","1.0473586"
"160","t","0","0","0","0","1","1","0","0","0","0","0","0.3634391","1.3590047","0.6422372",NA,"0.824209619","0.8911018","1.2160422"
"161","t","0","0","0","0","1","0","0","1","0","0","0","0.7095199","1.9751185","1.0761813",NA,"0.016681290","0.9130037","1.1868238"
"162","t","0","0","0","0","1","0","0","0","1","0","0","0.2782750","1.7197867","0.5650916",NA,"1.487853426","0.7705193","1.0171898"
"163","t","0","0","0","0","0","1","0","0","0","0","0","0.6411717","0.7103081","0.8582449",NA,"0.353572007","0.9588440","0.7743066"
"164","t","0","0","0","0","0","0","1","0","0","0","0","0.5934364","1.1036730","0.9816779",NA,"0.362391734","0.3026720","1.0123656"
"165","t","0","1","0","0","0","0","1","0","0","0","0","0.7214538","2.4146919","1.2806172",NA,"0.972492358","0.3424673","0.7781602"
"166","t","0","0","0","1","0","0","1","0","0","0","0","0.5164090","0.3465640","0.9006750",NA,"0.081866726","0.2562168","0.7875670"
"167","t","0","0","0","0","1","0","1","0","0","0","0","0.4746406","1.6291469","0.7810993",NA,"0.952594378","0.3003303","1.1363002"
"168","t","0","0","0","0","0","1","1","0","0","0","0","0.5077299","1.1481043","0.5284474",NA,"0.930378669","0.2877376","1.0013081"
"169","t","0","0","0","0","0","0","1","1","0","0","0","0.7252509","1.3311611","0.6981678",NA,"0.013865481","0.3285396","1.0978803"
"170","t","0","0","0","0","0","0","1","0","1","0","0","0.2321671","1.4206161","0.4918033",NA,"0.766229316","0.1646062","0.8575229"
"171","t","0","0","0","0","0","0","0","1","0","0","0","1.0062381","1.4946682","1.0433944",NA,"0.046022615","1.2505761","1.1782058"
"172","t","0","0","0","0","0","1","0","1","0","0","0","0.5115270","1.1439573","0.5863067",NA,"0.021320699","0.7615319","0.8531004"
"173","t","0","0","0","0","0","0","0","1","1","0","0","0.2733930","1.5290284","0.3992285",NA,"0.007833845","0.8868346","1.4500046"
"174","t","0","0","0","0","0","0","0","0","0","1","0","0.7529156","0.8287915","0.9604629",NA,"0.621888761","0.3928643","0.8492112"
"175","t","1","0","0","0","0","0","0","0","0","1","0","0.7469487","1.6670616","0.8331726",NA,"1.102416809","0.2603424","0.7539009"
"176","t","0","1","0","0","0","0","0","0","0","1","0","0.9020884","1.0586493","1.1610415",NA,"0.791489954","0.3166664","0.8073453"
"177","t","0","0","1","0","0","0","0","0","0","1","0","0.9861676","1.2464455","0.8331726",NA,"0.949493043","0.2290766","1.3717997"
"178","t","0","0","0","1","0","0","0","0","0","1","0","0.9237863","0.2731043","0.9103182",NA,"0.100916780","0.3762023","0.9858550"
"179","t","0","0","0","0","1","0","0","0","0","1","0","0.6438839","1.1706161","1.0414658",NA,"0.557404624","0.3047031","0.7012387"
"180","t","0","0","0","0","0","1","0","0","0","1","0","0.5657716","0.6315166","0.6904532",NA,"0.665073992","0.4353158","0.8353766"
"181","t","0","0","0","0","0","0","1","0","0","1","0","0.6720911","1.0017773","0.9199614",NA,"0.815907182","0.2092132","0.6998278"
"182","t","0","0","0","0","0","0","0","1","0","1","0","0.9742338","1.3163507","0.9488910",NA,"0.004181607","0.4147985","0.8187982"
"183","t","0","0","0","0","0","0","0","0","1","1","0","0.3357743","1.0402844","0.5766635",NA,"0.881780903","0.4380758","0.9625487"
"184","t","0","0","0","0","0","0","0","0","1","0","0","0.3417413","1.0462085","0.5978785",NA,"0.551373652","0.8804575","0.8659073"
